easting;northing;lat;long;elev;time;name
603262.168849577;6764910.76581276;61.0055480339;-139.0902519878;2105.23877;2016-05-15T18:17:27Z;795
603266.745184012;6764850.26462964;61.0050039645;-139.09020002;2109.057129;2016-05-15T18:19:17Z;796
603271.242087476;6764790.77934207;61.0044690315;-139.0901489742;2115.872559;2016-05-15T18:21:13Z;797
603275.571680383;6764731.27983912;61.0039340146;-139.0901010297;2120.597168;2016-05-15T18:23:12Z;798
603279.84585331;6764670.1066254;61.0033839941;-139.0900550131;2126.191895;2016-05-15T18:24:52Z;799
603285.18795922;6764611.19714691;61.0028540064;-139.0899880417;2131.424072;2016-05-15T18:26:33Z;800
603290.234557489;6764551.38228726;61.002315972;-139.0899270214;2136.375244;2016-05-15T18:28:20Z;801
603295.264923114;6764492.12744109;61.0017829668;-139.0898660012;2141.029541;2016-05-15T18:29:58Z;802
603299.28924399;6764432.06792389;61.0012430046;-139.0898240078;2148.210205;2016-05-15T18:31:37Z;803
603304.66743206;6764371.93580921;61.0007020365;-139.0897570364;2152.521973;2016-05-15T18:33:23Z;804
603309.05327385;6764312.55008444;61.0001680255;-139.0897080023;2156.995117;2016-05-15T18:34:56Z;805
603313.566305858;6764252.38340341;60.9996269736;-139.0896570403;2161.295898;2016-05-15T18:36:32Z;806
603319.475600036;6764192.71518684;60.9990900289;-139.0895800106;2165.491211;2016-05-15T18:38:06Z;807
603323.593039338;6764133.20955381;60.998555012;-139.0895360056;2168.761719;2016-05-15T18:39:47Z;808
603328.170260222;6764072.71781697;60.9980110265;-139.0894840378;2168.145752;2016-05-15T18:41:20Z;809
603331.199324078;6764013.51673011;60.9974790271;-139.0894599818;2165.664307;2016-05-15T18:43:07Z;810
603337.686736904;6763954.41654582;60.9969470277;-139.0893719718;2166.383545;2016-05-15T18:44:45Z;811
603331.621628902;6764282.78376442;60.9998950269;-139.089307012;2161.9646;2016-05-15T19:18:56Z;812
603390.705563752;6764288.73980973;60.9999329969;-139.0882120002;2164.219971;2016-05-15T19:21:06Z;813
603448.170906152;6764305.69104434;61.000070041;-139.0871409606;2165.190186;2016-05-15T19:22:47Z;814
603500.128954776;6764335.06508202;61.0003199894;-139.0861649718;2164.657715;2016-05-15T19:24:27Z;815
603551.367321018;6764364.97935313;61.0005749669;-139.085201975;2166.063232;2016-05-15T19:26:34Z;816
603583.753091786;6764415.85608004;61.0010229796;-139.0845760144;2163.880127;2016-05-15T19:28:10Z;817
603616.317428632;6764466.17788501;61.0014659632;-139.0839470364;2161.409912;2016-05-15T19:29:38Z;818
603633.754481554;6764521.29780173;61.0019559693;-139.0835949965;2158.062012;2016-05-15T19:31:08Z;819
603633.419104592;6764580.80188098;61.0024899803;-139.0835690126;2154.986572;2016-05-15T19:33:55Z;820
603629.931382206;6764640.77419153;61.0030290205;-139.0836010315;2149.763672;2016-05-15T19:35:14Z;821
603596.877200324;6764690.51196351;61.0034839902;-139.0841849986;2143.108154;2016-05-15T19:36:47Z;822
603564.726173401;6764740.72481375;61.0039429832;-139.0847520344;2136.433105;2016-05-15T19:38:10Z;823
603527.13501393;6764786.54722188;61.0043640062;-139.0854219999;2129.941162;2016-05-15T19:39:47Z;824
603477.244722336;6764819.96952058;61.0046769865;-139.0863259882;2124.150879;2016-05-15T19:41:31Z;825
603426.917788488;6764851.60487474;61.0049740411;-139.0872390289;2119.004395;2016-05-15T19:43:23Z;826
603376.237880363;6764884.33288481;61.0052809864;-139.0881580208;2113.868896;2016-05-15T19:44:48Z;827
603326.420850146;6764917.20820424;61.0055890214;-139.0890610032;2108.681396;2016-05-15T19:46:23Z;828
603274.967390987;6764948.69130387;61.0058849864;-139.0899949986;2103.820312;2016-05-15T19:48:02Z;829
603215.923785475;6764941.72908114;61.0058379639;-139.0910900105;2100.966309;2016-05-15T19:49:39Z;830
603154.827049585;6764934.71737423;61.0057910252;-139.0922229923;2097.946777;2016-05-15T19:51:49Z;831
603100.45135667;6764919.75679781;61.0056709964;-139.0932360291;2095.014648;2016-05-15T19:54:18Z;832
603059.138868272;6764876.20050327;61.0052909609;-139.094023006;2095.063965;2016-05-15T19:55:49Z;833
603016.940299557;6764833.29152633;61.0049169604;-139.0948259924;2094.781006;2016-05-15T19:57:27Z;834
602978.917305272;6764788.05710706;61.0045209993;-139.0955530386;2095.305664;2016-05-15T19:59:02Z;835
602955.686314394;6764732.88434882;61.004031999;-139.0960120317;2096.014404;2016-05-15T20:00:33Z;836
602930.647859001;6764678.54665844;61.0035509616;-139.0965039656;2093.29541;2016-05-15T20:02:45Z;837
602909.336595545;6764624.21474204;61.0030690022;-139.0969270002;2092.187012;2016-05-15T20:05:24Z;838
602932.137159906;6764567.70866086;61.0025560297;-139.0965359844;2094.686035;2016-05-15T20:07:30Z;839
602954.451784865;6764512.96342409;61.0020589828;-139.0961530153;2096.633057;2016-05-15T20:09:29Z;840
602976.806861976;6764457.00511302;61.0015510395;-139.0957699623;2099.937012;2016-05-15T20:11:38Z;841
603012.730111291;6764410.68013186;61.0011259932;-139.0951310098;2106.791992;2016-05-15T20:13:32Z;842
603055.363858734;6764366.34428659;61.0007170402;-139.0943669993;2115.933838;2016-05-15T20:15:39Z;843
603103.12282951;6764333.7413595;61.0004120227;-139.0935019869;2124.552734;2016-05-15T20:17:36Z;844
603158.820394863;6764310.95447505;61.0001930036;-139.0924850106;2136.687988;2016-05-15T20:20:09Z;845
603213.733295757;6764287.25814441;60.9999660216;-139.0914830379;2145.775391;2016-05-15T20:22:02Z;846
603272.36158474;6764277.26261838;60.9998609964;-139.0904050414;2150.874023;2016-05-15T20:23:52Z;847
599954.580381653;6754710.19499576;60.9148669895;-139.1566899698;2331.750488;2016-05-08T21:52:15Z;CAMP2
601705.428911542;6753226.53084159;60.9011080116;-139.1252040211;2531.486084;2016-05-09T17:35:45Z;G02HM9MAY2016
603261.917981867;6764637.26273656;61.0030939803;-139.0904040355;2127.02124;2016-05-14T23:04:54Z;G13REALLOWERSP
606336.863280801;6761736.39818977;60.9762490075;-139.0351869911;2516.508301;2016-05-13T18:14:34Z;G13REALSNOWPIT
595909.786689637;6740682.6315698;60.78998602;-139.2381850351;2288.38501;2016-05-05T04:55:11Z;GL4CAMP
