597291.2371,6739774.346
597290.2383,6739774.296
597289.2396,6739774.245
597288.2409,6739774.194
597287.2422,6739774.144
597286.2435,6739774.093
597285.2448,6739774.042
597284.2461,6739773.992
597283.2473,6739773.941
597282.2486,6739773.89
597281.2499,6739773.839
597280.2512,6739773.789
597279.2525,6739773.738
597278.2538,6739773.687
597277.2551,6739773.637
597276.2563,6739773.586
597275.2576,6739773.535
597274.2589,6739773.485
597273.2602,6739773.434
597272.2615,6739773.383
597271.2628,6739773.333
597270.264,6739773.282
597269.2653,6739773.231
597268.2666,6739773.181
597267.2679,6739773.13
597266.2692,6739773.079
597265.2705,6739773.028
597264.2718,6739772.978
597263.273,6739772.927
597262.2743,6739772.876
597261.2756,6739772.826
597260.2769,6739772.775
597259.2782,6739772.724
597258.2795,6739772.674
597257.2808,6739772.623
597256.282,6739772.572
597255.2833,6739772.522
597254.2846,6739772.471
597253.2859,6739772.42
597252.2872,6739772.37
597251.2885,6739772.319
597250.2898,6739772.268
597249.291,6739772.217
597248.2923,6739772.167
597247.2936,6739772.116
597246.2949,6739772.065
597245.2962,6739772.015
597244.2975,6739771.964
597243.2988,6739771.913
597242.3,6739771.863
597241.3013,6739771.812
597240.3026,6739771.761
597239.3039,6739771.711
597238.3052,6739771.66
597237.3065,6739771.609
597236.3078,6739771.559
597235.309,6739771.508
597234.3103,6739771.457
597233.3116,6739771.406
597232.3129,6739771.356
597231.3142,6739771.305
597230.3155,6739771.254
597229.3168,6739771.204
597228.318,6739771.153
597227.3193,6739771.102
597226.3206,6739771.052
597225.3219,6739771.001
597224.3232,6739770.95
597223.3245,6739770.9
597222.3257,6739770.849
597221.327,6739770.798
597220.3283,6739770.748
597219.3296,6739770.697
597218.3309,6739770.646
597217.3322,6739770.595
597216.3335,6739770.545
597215.3347,6739770.494
597214.336,6739770.443
597213.3373,6739770.393
597212.3386,6739770.342
597211.3399,6739770.291
597210.3412,6739770.241
597209.3425,6739770.19
597208.3437,6739770.139
597207.345,6739770.089
597206.3463,6739770.038
597205.3476,6739769.987
597204.3489,6739769.937
597203.3502,6739769.886
597202.3515,6739769.835
597201.3527,6739769.784
597200.354,6739769.734
597199.3553,6739769.683
597198.3566,6739769.632
597197.3579,6739769.582
597196.3592,6739769.531
597195.3605,6739769.48
597194.3617,6739769.43
597193.363,6739769.379
597192.3643,6739769.328
597191.3656,6739769.278
597190.3669,6739769.227
597189.3682,6739769.176
597188.3695,6739769.126
597187.3707,6739769.075
597186.372,6739769.024
597185.3733,6739768.973
597184.3746,6739768.923
597183.3759,6739768.872
597182.3772,6739768.821
597181.3785,6739768.771
597180.3797,6739768.72
597179.381,6739768.669
597178.3823,6739768.619
597177.3836,6739768.568
597176.3849,6739768.517
597175.3862,6739768.467
597174.3875,6739768.416
597173.3887,6739768.365
597172.39,6739768.315
597171.3913,6739768.264
597170.3926,6739768.213
597169.3939,6739768.162
597168.3952,6739768.112
597167.3964,6739768.061
597166.3977,6739768.01
597165.399,6739767.96
597164.4003,6739767.909
597163.4016,6739767.858
597162.4029,6739767.808
597161.4042,6739767.757
597160.4054,6739767.706
597159.4067,6739767.656
597158.408,6739767.605
597157.4093,6739767.554
597156.4106,6739767.504
597155.4119,6739767.453
597154.4132,6739767.402
597153.4144,6739767.351
597152.4157,6739767.301
597151.417,6739767.25
597150.4183,6739767.199
597149.4196,6739767.149
597148.4209,6739767.098
597147.4222,6739767.047
597146.4234,6739766.997
597145.4247,6739766.946
597144.426,6739766.895
597143.4273,6739766.845
597142.4286,6739766.794
597141.4299,6739766.743
597140.4312,6739766.693
597139.4324,6739766.642
597138.4337,6739766.591
597137.435,6739766.54
597136.4363,6739766.49
597135.4376,6739766.439
597134.4389,6739766.388
597133.4402,6739766.338
597132.4414,6739766.287
597131.4427,6739766.236
597130.444,6739766.186
597129.4453,6739766.135
597128.4466,6739766.084
597127.4479,6739766.034
597126.4492,6739765.983
597125.4504,6739765.932
597124.4517,6739765.882
597123.453,6739765.831
597122.4543,6739765.78
597121.4556,6739765.729
597120.4569,6739765.679
597119.4581,6739765.628
597118.4594,6739765.577
597117.4607,6739765.527
597116.462,6739765.476
597115.4633,6739765.425
597114.4646,6739765.375
597113.4659,6739765.324
597112.4671,6739765.273
597111.4684,6739765.223
597110.4697,6739765.172
597109.471,6739765.121
597108.4723,6739765.071
